Date,Name,Year,id,original_title,imdb_id,original_language,overview,popularity,budget,genres,homepage,release_date,revenue,runtime,spoken_languages,vote_average,vote_count,production_companies,production_countries,spoken_languages_full,Watched
2021-05-01,The Hunt,2020,514847,The Hunt,tt8244784,en,"Twelve strangers wake up in a clearing. They don't know where they are—or how they got there. In the shadow of a dark internet conspiracy theory, ruthless elitists gather at a remote location to hunt humans for sport. But their master plan is about to be derailed when one of the hunted turns the tables on her pursuers.",43.555,14000000.0,"Action, Thriller, Horror",https://www.thehunt.movie/,2020-03-11,42415898.0,90.0,"en, ar, hr",6.655,2525.0,"dentsu, Blumhouse Productions, White Rabbit Productions","US, JP","English, Arabic, Croatian",1
2021-05-01,Midsommar,2019,530385,Midsommar,tt8772262,en,"Several friends travel to Sweden to study as anthropologists a summer festival that is held every ninety years in the remote hometown of one of them. What begins as a dream vacation in a place where the sun never sets, gradually turns into a dark nightmare as the mysterious inhabitants invite them to participate in their disturbing festive activities.",42.182,9000000.0,"Horror, Drama, Mystery",https://a24films.com/films/midsommar,2019-07-03,47980982.0,147.0,"en, sv",7.142,5340.0,"B-Reel Films, Square Peg","SE, US","English, Swedish",1
2021-05-01,Borat Subsequent Moviefilm,2020,740985,Borat Subsequent Moviefilm,tt13143964,en,"14 years after making a film about his journey across the USA, Borat risks life and limb when he returns to the United States with his young daughter, and reveals more about the culture, the COVID-19 pandemic, and the political elections.",16.082,0.0,Comedy,https://www.amazon.com/dp/B08K47YNJH,2020-10-23,0.0,96.0,"en, bg, hr, he, hu, ro",6.484,2034.0,"Amazon Studios, Four by Two Films, Oak Springs Productions",US,"English, Bulgarian, Croatian, Hebrew, Hungarian, Romanian",1
2021-05-01,Mean Girls,2004,10625,Mean Girls,tt0377092,en,"Cady Heron is a hit with The Plastics, the A-list girl clique at her new school, until she makes the mistake of falling for Aaron Samuels, the ex-boyfriend of alpha Plastic Regina George.",88.656,17000000.0,Comedy,http://www.meangirls.com/,2004-04-30,130126277.0,97.0,"sw, en, de, vi",7.172,7421.0,"Paramount, Broadway Video, M.G. Films","CA, US","Swahili, English, German, Vietnamese",1
2021-05-01,SLC Punk,1998,6396,SLC Punk,tt0133189,en,"Two former geeks become 1980s punks, then party and go to concerts while deciding what to do with their lives.",9.602,0.0,"Comedy, Drama, Crime, Music",,1998-09-24,299200.0,97.0,en,7.133,286.0,Beyond Films,US,English,1
2021-05-01,10 Things I Hate About You,1999,4951,10 Things I Hate About You,tt0147800,en,"On the first day at his new school, Cameron instantly falls for Bianca, the gorgeous girl of his dreams. The only problem is that Bianca is forbidden to date until her ill-tempered, completely un-dateable older sister Kat goes out, too. In an attempt to solve his problem, Cameron singles out the only guy who could possibly be a match for Kat: a mysterious bad boy with a nasty reputation of his own.",37.227,16000000.0,"Comedy, Romance, Drama",,1999-03-30,53478166.0,97.0,"en, fr",7.6,6769.0,"Mad Chance, Jaret Entertainment",US,"English, French",1
2021-05-01,The Machinist,2004,4553,The Machinist,tt0361862,en,"Trevor, an insomniac lathe operator, experiences unusual occurrences at work and home. A strange man follows him everywhere, but no one else seems to notice him.",14.482,5000000.0,"Thriller, Drama",,2004-02-09,8203235.0,101.0,en,7.522,4631.0,"Filmax Entertainment, Castelao Productions, Canal+ España, ICAA, ICF","FR, ES, GB, US",English,1
2021-05-01,Pride & Prejudice,2005,4348,Pride & Prejudice,tt0414387,en,"A story of love and life among the landed English gentry during the Georgian era. Mr. Bennet is a gentleman living in Hertfordshire with his overbearing wife and five daughters, but if he dies their house will be inherited by a distant cousin whom they have never met, so the family's future happiness and security is dependent on the daughters making good marriages.",43.858,28000000.0,"Drama, Romance",http://www.prideandprejudicemovie.net/splash.html,2005-09-16,121147947.0,127.0,en,8.094,6802.0,"Universal Pictures, StudioCanal, Scion Films, Focus Features, Working Title Films","FR, GB, US",English,1
2021-05-01,Mr. Brooks,2007,3432,Mr. Brooks,tt0780571,en,A psychological thriller about a man who is sometimes controlled by his murder-and-mayhem-loving alter ego.,13.958,20000000.0,"Crime, Thriller",,2007-06-01,48443734.0,120.0,en,6.897,1441.0,"Metro-Goldwyn-Mayer, Tig Productions, Eden Rock Media, Element Films, Relativity Media",US,English,1
2021-05-01,Bridget Jones's Diary,2001,634,Bridget Jones's Diary,tt0243155,en,"A chaotic Bridget Jones meets a snobbish lawyer, and he soon enters her world of imperfections.",20.702,25000000.0,"Comedy, Romance, Drama",,2001-04-13,281929795.0,97.0,en,6.751,4346.0,"Working Title Films, Little Bird",GB,English,1
2021-05-01,Being John Malkovich,1999,492,Being John Malkovich,tt0120601,en,"One day at work, unsuccessful puppeteer Craig finds a portal into the head of actor John Malkovich. The portal soon becomes a passion for anybody who enters its mad and controlling world of overtaking another human body.",18.862,13000000.0,"Comedy, Drama, Fantasy",,1999-10-29,22863596.0,113.0,"fr, en",7.416,3643.0,"Gramercy Pictures, Propaganda Films, Single Cell Pictures",US,"French, English",1
2021-05-01,The Perks of Being a Wallflower,2012,84892,The Perks of Being a Wallflower,tt1659337,en,"Pittsburgh, Pennsylvania, 1991. High school freshman Charlie is a wallflower, always watching life from the sidelines, until two senior students, Sam and her stepbrother Patrick, become his mentors, helping him discover the joys of friendship, music and love.",31.435,13000000.0,Drama,https://www.lionsgate.com/movies/the-perks-of-being-a-wallflower,2012-09-20,33400000.0,103.0,en,7.774,9264.0,Mr. Mudd Production,US,English,1
2021-05-01,Ma,2019,502416,Ma,tt7958736,en,"Sue Ann is a loner who keeps to herself in her quiet Ohio town. One day, she is asked by Maggie, a new teenager in town, to buy some booze for her and her friends, and Sue Ann sees the chance to make some unsuspecting, if younger, friends of her own.",21.068,5000000.0,"Horror, Thriller",https://www.mamovie.com,2019-05-29,51749995.0,99.0,en,5.799,1859.0,"Universal Pictures, Blumhouse Productions, Wyolah Films",US,English,1
2021-05-01,Justice League Dark: Apokolips War,2020,618344,Justice League Dark: Apokolips War,tt11079148,en,"Earth is decimated after intergalactic tyrant Darkseid has devastated the Justice League in a poorly executed war by the DC Super Heroes. Now the remaining bastions of good – the Justice League, Teen Titans, Suicide Squad and assorted others – must regroup, strategize and take the war to Darkseid in order to save the planet and its surviving inhabitants.",47.457,0.0,"Animation, Action, Science Fiction",https://www.warnerbros.com/movies/justice-league-dark-apokolips-war,2020-05-05,0.0,90.0,en,8.286,1240.0,"Warner Bros. Animation, DC Entertainment",US,English,1
2021-05-01,The Babysitter: Killer Queen,2020,623491,The Babysitter: Killer Queen,tt11024272,en,"Two years after defeating a satanic cult led by his babysitter Bee, Cole's trying to forget his past and focus on surviving high school. But when old enemies unexpectedly return, Cole will once again have to outsmart the forces of evil.",37.332,0.0,"Comedy, Horror",https://www.netflix.com/title/81012366,2020-09-10,0.0,101.0,en,6.408,1217.0,"Wonderland Sound and Vision, Boies/Schiller Film Group",US,English,1
2021-05-01,Repo Man,1984,13820,Repo Man,tt0087995,en,"A down and out young punk gets a job working with a seasoned repo man, but what awaits him in his new career is a series of outlandish adventures revolving around aliens, the CIA, and a most wanted '64 Chevy.",11.034,1500000.0,"Comedy, Science Fiction",,1984-02-20,2300000.0,92.0,"en, es",6.703,467.0,"Universal Pictures, Edge City",US,"English, Spanish",1
2021-05-01,Accepted,2006,9788,Accepted,tt0384793,en,"A high school slacker who's rejected by every school he applies to opts to create his own institution of higher learning, the South Harmon Institute of Technology, on a rundown piece of property near his hometown.",16.357,23000000.0,Comedy,,2006-08-18,38505009.0,93.0,en,6.374,1314.0,"Universal Pictures, Shady Acres Entertainment",US,English,1
2021-05-01,Clueless,1995,9603,Clueless,tt0112697,en,"Shallow, rich and socially successful Cher is at the top of her Beverly Hills high school's pecking scale. Seeing herself as a matchmaker, Cher first coaxes two teachers into dating each other. Emboldened by her success, she decides to give hopelessly klutzy new student Tai a makeover. When Tai becomes more popular than she is, Cher realizes that her disapproving ex-stepbrother was right about how misguided she was -- and falls for him.",35.358,12000000.0,"Comedy, Romance",,1995-07-19,56631572.0,97.0,"es, en",7.288,3673.0,Paramount,US,"Spanish, English",1
2021-05-01,28 Days Later,2002,170,28 Days Later,tt0289043,en,"Twenty-eight days after a killer virus was accidentally unleashed from a British research facility, a small group of London survivors are caught in a desperate struggle to protect themselves from the infected. Carried by animals and humans, the virus turns those it infects into homicidal maniacs -- and it's absolutely impossible to contain.",54.646,5000000.0,"Horror, Thriller, Science Fiction",,2002-10-31,85720385.0,113.0,"es, en",7.199,5615.0,DNA Films,GB,"Spanish, English",1
2021-05-01,Neighbors,2014,195589,Neighbors,tt2004420,en,A couple with a newborn baby face unexpected difficulties after they are forced to live next to a fraternity house.,34.37,18000000.0,Comedy,,2014-05-08,270665134.0,97.0,en,6.18,6281.0,"Universal Pictures, Point Grey Pictures, Good Universe",US,English,1
2021-05-01,The Handmaiden,2016,290098,아가씨,tt4016934,ko,"In 1930s Korea, a new girl is hired as a handmaiden to a Japanese heiress who lives a secluded life on a large countryside estate. But the maid has a secret: She is a pickpocket recruited by a swindler, who is posing as a Japanese Count, to help him seduce the Lady and steal her fortune.",41.032,8575000.0,"Thriller, Drama, Romance",,2016-06-01,37767206.0,145.0,"ja, ko",8.262,2890.0,"CJ Entertainment, Moho Film, Yong Film",KR,"Japanese, Korean",1
2021-05-01,The Visit,2015,298312,The Visit,tt3567288,en,"A brother and sister are sent to their grandparents' remote Pennsylvania farm for a week, where they discover that the elderly couple is involved in something deeply disturbing.",21.975,5000000.0,"Horror, Thriller, Mystery",http://www.stayinyourroom.com/,2015-09-10,98450062.0,94.0,en,6.293,4047.0,"Blumhouse Productions, Blinding Edge Pictures",US,English,1
2021-05-01,Spider-Man: Into the Spider-Verse,2018,324857,Spider-Man: Into the Spider-Verse,tt4633694,en,"Miles Morales is juggling his life between being a high school student and being a spider-man. When Wilson ""Kingpin"" Fisk uses a super collider, others from across the Spider-Verse are transported to this dimension.",88.916,90000000.0,"Action, Adventure, Animation, Science Fiction",https://www.sonypictures.com/movies/spidermanintothespiderverse,2018-12-06,375540831.0,117.0,"en, ja, es",8.416,11926.0,"Columbia Pictures, Sony Pictures Animation, Lord Miller Productions, Pascal Pictures, Avi Arad Productions",US,"English, Japanese, Spanish",1
2021-05-01,Suspiria,2018,361292,Suspiria,tt1034415,en,"Young American dancer Susie Bannion arrives in 1970s Berlin to audition for the world-renowned Helena Markos Dance Company. When she vaults to the role of lead dancer, the woman she replaces breaks down and accuses the company's female directors of witchcraft. Meanwhile, an inquisitive psychotherapist and a member of the troupe uncover dark and sinister secrets as they probe the depths of the studio's hidden underground chambers.",19.945,20000000.0,"Fantasy, Horror, Thriller, Drama",https://www.amazon.com/dp/B07H9KG2PB,2018-10-11,6348889.0,152.0,"en, fr, de",6.9,2094.0,"Muskat Filmed Properties, Amazon Studios, Mythology Entertainment, Vega Baby, Frenesy Film, K Period Media, First Sun, MeMo Films","IT, US","English, French, German",1
2021-05-01,Lady Bird,2017,391713,Lady Bird,tt4925292,en,"Lady Bird McPherson, a strong willed, deeply opinionated, artistic 17 year old comes of age in Sacramento. Her relationship with her mother and her upbringing are questioned and tested as she plans to head off to college.",34.28,10000000.0,"Drama, Comedy",http://ladybird.movie,2017-09-01,78966486.0,94.0,en,7.274,7307.0,"Scott Rudin Productions, Entertainment 360, IAC Films",US,English,1
2021-05-01,mid90s,2018,437586,mid90s,tt5613484,en,"Stevie is a sweet 13-year-old about to explode. His mom is loving and attentive, but a little too forthcoming about her romantic life. His big brother is a taciturn and violent bully. So Stevie searches his working-class Los Angeles suburb for somewhere to belong. He finds it at the Motor Avenue skate shop.",19.103,258158.0,"Drama, Comedy",http://mid90s.movie,2018-10-19,6897446.0,86.0,en,7.476,1248.0,"Scott Rudin Productions, Waypoint Entertainment, A24",US,English,1
2021-05-01,Booksmart,2019,505600,Booksmart,tt1489887,en,"Two academic teenage superstars realize, on the eve of their high school graduation, that they should have worked less and played more. Determined to never fall short of their peers, the girls set out on a mission to cram four years of fun into one night.",21.843,6000000.0,Comedy,https://annapurna.pictures/film/booksmart/,2019-05-24,24849029.0,102.0,"zh, en, es",7.039,2188.0,"Annapurna Pictures, Gloria Sanchez Productions",US,"Mandarin, English, Spanish",1
2021-05-01,Ready or Not,2019,567609,Ready or Not,tt7798634,en,A bride's wedding night takes a sinister turn when her eccentric new in-laws force her to take part in a terrifying game.,54.529,6000000.0,"Comedy, Horror, Thriller",http://www.foxsearchlight.com/readyornot/,2019-08-21,57615777.0,95.0,en,7.048,3444.0,"Fox Searchlight Pictures, Vinson Films, Mythology Entertainment, Radio Silence","US, CA",English,1
