Date,Name,Year,id,original_title,imdb_id,original_language,overview,popularity,budget,genres,homepage,release_date,revenue,runtime,spoken_languages,vote_average,vote_count,production_companies,production_countries,spoken_languages_full
2021-05-01,Kung Fu Panda 2,2011,49444,Kung Fu Panda 2,tt1302011,en,"Po is now living his dream as The Dragon Warrior, protecting the Valley of Peace alongside his friends and fellow kung fu masters, The Furious Five - Tigress, Crane, Mantis, Viper and Monkey. But Po’s new life of awesomeness is threatened by the emergence of a formidable villain, who plans to use a secret, unstoppable weapon to conquer China and destroy kung fu. It is up to Po and The Furious Five to journey across China to face this threat and vanquish it. But how can Po stop a weapon that can stop kung fu? He must look to his past and uncover the secrets of his mysterious origins; only then will he be able to unlock the strength he needs to succeed.",64.282,150000000,"Animation, Family",http://www.kungfupanda.com/,2011-05-25,665692281,91,en,6.925,5850,DreamWorks Animation,US,English
2021-05-01,Grown Ups,2010,38365,Grown Ups,tt1375670,en,"After their high school basketball coach passes away, five good friends and former teammates reunite for a Fourth of July holiday weekend.",111.881,80000000,Comedy,http://www.grownups-movie.com/,2010-06-24,271430189,102,en,6.34,5147,"Columbia Pictures, Sony Pictures, Happy Madison Productions, Relativity Media",US,English
2021-05-01,Unthinkable,2010,38199,Unthinkable,tt0914863,en,The government gets wind of a plot to destroy America involving a trio of nuclear weapons for which the whereabouts are unknown. It's up to a seasoned interrogator and an FBI agent to find out exactly where the nukes are.,20.433,15000000,"Drama, Thriller",,2010-06-14,0,97,"en, hu, uk",6.705,986,"Sidney Kimmel Entertainment, Senator Entertainment Co, ChubbCo Film, Lleju Productions, Kimmel International",US,"English, Hungarian, Ukrainian"
2021-05-01,Carrie,1976,7340,Carrie,tt0074285,en,"Carrie White, a shy and troubled teenage girl who is tormented by her high school peers and her fanatically religious mother, begins to use her powers of telekinesis to exact revenge upon them.",24.565,1800000,"Horror, Thriller",,1976-11-03,33800000,98,en,7.278,3095,United Artists,US,English
2021-05-01,RoboCop,1987,5548,RoboCop,tt0093870,en,"In a violent, near-apocalyptic Detroit, evil corporation Omni Consumer Products wins a contract from the city government to privatize the police force. To test their crime-eradicating cyborgs, the company leads street cop Alex Murphy into an armed confrontation with crime lord Boddicker so they can use his body to support their untested RoboCop prototype. But when RoboCop learns of the company's nefarious plans, he turns on his masters.",29.456,13000000,"Action, Thriller, Science Fiction",,1987-07-17,53424681,102,en,7.276,4155,Orion Pictures,US,English
2021-05-01,The 13th Warrior,1999,1911,The 13th Warrior,tt0120657,en,"A Muslim ambassador exiled from his homeland, Ahmad ibn Fadlan finds himself in the company of Vikings. While the behavior of the Norsemen initially offends ibn Fadlan, the more cultured outsider grows to respect the tough, if uncouth, warriors. During their travels together, ibn Fadlan and the Vikings get word of an evil presence closing in, and they must fight the frightening and formidable force, which was previously thought to exist only in legend.",20.687,160000000,"Adventure, History, Action",,1999-08-13,61698899,102,"ar, da, en, la, no, es, sv",6.6,1516,Touchstone Pictures,US,"Arabic, Danish, English, Latin, Norwegian, Spanish, Swedish"
2021-05-01,The Matrix Revolutions,2003,605,The Matrix Revolutions,tt0242653,en,The human city of Zion defends itself against the massive invasion of the machines as Neo fights to end the war at another front while also opposing the rogue Agent Smith.,42.493,150000000,"Adventure, Action, Thriller, Science Fiction",,2003-11-05,424988211,129,"en, fr",6.699,8445,"Village Roadshow Pictures, NPV Entertainment, Silver Pictures",US,"English, French"
2021-05-01,The Expendables 2,2012,76163,The Expendables 2,tt1764651,en,"Mr. Church reunites the Expendables for what should be an easy paycheck, but when one of their men is murdered on the job, their quest for revenge puts them deep in enemy territory and up against an unexpected threat.",53.866,100000000,"Action, Adventure, Thriller",,2012-08-08,314975955,103,en,6.305,5906,"Nu Image, Millennium Films, Lionsgate",US,English
2021-05-01,The Heat,2013,136795,The Heat,tt2404463,en,"Uptight and straight-laced, FBI Special Agent Sarah Ashburn is a methodical investigator with a reputation for excellence--and hyper-arrogance. Shannon Mullins, one of Boston P.D.'s ""finest,"" is foul-mouthed and has a very short fuse, and uses her gut instinct and street smarts to catch the most elusive criminals. Neither has ever had a partner, or a friend for that matter. When these two wildly incompatible law officers join forces to bring down a ruthless drug lord, they become the last thing anyone expected: Buddies.",48.927,43000000,"Action, Comedy, Crime",,2013-06-27,158674180,117,"en, es, bg",6.61,3504,"Ingenious Media, Chernin Entertainment, Big Screen Productions, TSG Entertainment",US,"English, Spanish, Bulgarian"
2021-05-01,RED 2,2013,146216,RED 2,tt1821694,en,Retired C.I.A. agent Frank Moses reunites his unlikely team of elite operatives for a global quest to track down a missing portable nuclear device.,40.141,84000000,"Action, Comedy, Crime, Thriller",http://red-themovie.com/,2013-07-18,148100000,116,"en, fr, ru",6.521,3520,"DC Comics, Di Bonaventura Pictures, Summit Entertainment, Etalon-Film, DC Entertainment, Saints LA, NeoReel","CA, FR, US","English, French, Russian"
2021-05-01,John Carter,2012,49529,John Carter,tt0401729,en,"John Carter is a war-weary, former military captain who's inexplicably transported to the mysterious and exotic planet of Barsoom (Mars) and reluctantly becomes embroiled in an epic conflict. It's a world on the brink of collapse, and Carter rediscovers his humanity when he realizes the survival of Barsoom and its people rests in his hands.",96.335,250000000,"Action, Adventure, Science Fiction",http://movies.disney.com/john-carter,2012-03-07,284139100,132,en,6.255,4911,Walt Disney Pictures,US,English
2021-05-01,Rio,2011,46195,Rio,tt1436562,en,"Captured by smugglers when he was just a hatchling, a macaw named Blu never learned to fly and lives a happily domesticated life in Minnesota with his human friend, Linda. Blu is thought to be the last of his kind, but when word comes that Jewel, a lone female, lives in Rio de Janeiro, Blu and Linda go to meet her. Animal smugglers kidnap Blu and Jewel, but the pair soon escape and begin a perilous adventure back to freedom -- and Linda.",88.282,90000000,"Animation, Adventure, Comedy, Family",,2011-04-03,484635760,96,"en, pt",6.702,5749,"20th Century Fox, Blue Sky Studios, 20th Century Fox Animation",US,"English, Portuguese"
2021-05-01,Green Lantern,2011,44912,Green Lantern,tt1133985,en,"For centuries, a small but powerful force of warriors called the Green Lantern Corps has sworn to keep intergalactic order. Each Green Lantern wears a ring that grants him superpowers. But when a new enemy called Parallax threatens to destroy the balance of power in the Universe, their fate and the fate of Earth lie in the hands of the first human ever recruited.",74.11,200000000,"Adventure, Action, Thriller, Science Fiction",http://greenlanternmovie.warnerbros.com/,2011-06-16,219851172,114,en,5.158,6409,"Warner Bros. Pictures, De Line Pictures, DC Entertainment",US,English
2021-05-01,Men in Black 3,2012,41154,Men in Black 3,tt1409024,en,"Agents J and K are back...in time. J has seen some inexplicable things in his 15 years with the Men in Black, but nothing, not even aliens, perplexes him as much as his wry, reticent partner. But when K's life and the fate of the planet are put at stake, Agent J will have to travel back in time to put things right. J discovers that there are secrets to the universe that K never told him - secrets that will reveal themselves as he teams up with the young Agent K to save his partner, the agency, and the future of humankind.",58.268,225000000,"Action, Comedy, Science Fiction",http://www.sonypictures.com/movies/meninblack3/,2012-05-23,624026776,106,en,6.491,9123,"Columbia Pictures, Amblin Entertainment, Imagenation Abu Dhabi FZ, Hemisphere Media Capital, Parkes+MacDonald Image Nation","AE, US",English
2021-05-01,The Karate Kid,2010,38575,The Karate Kid,tt1155076,en,"Twelve-year-old Dre Parker could have been the most popular kid in Detroit, but his mother's latest career move has landed him in China. Dre immediately falls for his classmate Mei Ying but the cultural differences make such a friendship impossible. Even worse, Dre's feelings make him an enemy of the class bully, Cheng. With no friends in a strange land, Dre has nowhere to turn but maintenance man Mr. Han, who is a kung fu master. As Han teaches Dre that kung fu is not about punches and parries, but maturity and calm, Dre realizes that facing down the bullies will be the fight of his life.",100.198,40000000,"Action, Adventure, Drama, Family",https://www.sonypictures.com/movies/thekaratekid,2010-06-10,359126022,140,"zh, en",6.504,5147,"Columbia Pictures, Sony Pictures, Overbrook Entertainment, Jerry Weintraub Productions, China Film Group, Zwart Arbeid","CN, US","Mandarin, English"
2021-05-01,The Book of Eli,2010,20504,The Book of Eli,tt1037705,en,"A post-apocalyptic tale, in which a lone man fights his way across America in order to protect a sacred book that holds the secrets to saving humankind.",25.347,80000000,"Action, Thriller, Science Fiction",,2010-01-11,157107755,118,en,6.777,5284,"Alcon Entertainment, Silver Pictures",US,English
2021-05-01,2012,2009,14161,2012,tt1190080,en,"Dr. Adrian Helmsley, part of a worldwide geophysical team investigating the effect on the earth of radiation from unprecedented solar storms, learns that the earth's core is heating up. He warns U.S. President Thomas Wilson that the crust of the earth is becoming unstable and that without proper preparations for saving a fraction of the world's population, the entire race is doomed. Meanwhile, writer Jackson Curtis stumbles on the same information. While the world's leaders race to build ""arks"" to escape the impending cataclysm, Curtis struggles to find a way to save his family. Meanwhile, volcanic eruptions and earthquakes of unprecedented strength wreak havoc around the world.",97.628,200000000,"Action, Adventure, Science Fiction",http://www.sonypictures.com/movies/2012,2009-10-10,791217826,158,"de, zh, es, fr, hi, en, it, la, pt, ru, bo",5.802,10751,"Columbia Pictures, Centropolis Entertainment, The Mark Gordon Company, Farewell Productions",US,"German, Mandarin, Spanish, French, Hindi, English, Italian, Latin, Portuguese, Russian, Tibetan"
2021-05-01,Sky High,2005,11459,Sky High,tt0405325,en,"Set in a world where superheroes are commonly known and accepted, young Will Stronghold, the son of the Commander and Jetstream, tries to find a balance between being a normal teenager and an extraordinary being.",26.821,35000000,"Adventure, Comedy, Family",http://disney.go.com/disneypictures/skyhigh/,2005-07-29,86369815,100,en,6.238,1983,"Walt Disney Pictures, Gunn Films, Max Stronghold Productions Inc.",US,English
2021-05-01,Toy Story 3,2010,10193,Toy Story 3,tt0435761,en,"Woody, Buzz, and the rest of Andy's toys haven't been played with in years. With Andy about to go to college, the gang find themselves accidentally left at a nefarious day care center. The toys must band together to escape and return home to Andy.",107.234,200000000,"Animation, Family, Comedy",http://disney.go.com/toystory/,2010-06-16,1066969703,103,"en, es",7.794,12930,"Walt Disney Pictures, Pixar",US,"English, Spanish"
2021-05-01,How to Train Your Dragon,2010,10191,How to Train Your Dragon,tt0892769,en,"As the son of a Viking leader on the cusp of manhood, shy Hiccup Horrendous Haddock III faces a rite of passage: he must kill a dragon to prove his warrior mettle. But after downing a feared dragon, he realizes that he no longer wants to destroy it, and instead befriends the beast – which he names Toothless – much to the chagrin of his warrior father.",78.699,165000000,"Fantasy, Adventure, Animation, Family",http://www.howtotrainyourdragon.com/,2010-03-18,494878759,98,en,7.799,11298,DreamWorks Animation,US,English
2021-05-01,Hancock,2008,8960,Hancock,tt0448157,en,"Hancock is a down-and-out superhero who's forced to employ a PR expert to help repair his image when the public grows weary of all the damage he's inflicted during his lifesaving heroics. The agent's idea of imprisoning the antihero to make the world miss him proves successful, but will Hancock stick to his new sense of purpose or slip back into old habits?",88.284,150000000,"Fantasy, Action",http://www.sonypictures.com/movies/hancock/,2008-07-01,629443428,92,"en, ja",6.3,8412,"Columbia Pictures, Weed Road Pictures, Forward Pass, Overbrook Entertainment, Relativity Media, Blue Light, GH Three",US,"English, Japanese"
